filename,label,signal_labels,bbox,width,height
img_00305.jpg,NONE,,,480,480
img_00306.jpg,RED,15,"419,64,427,77",480,480
img_00307.jpg,NONE,,,480,480
img_00308.jpg,NONE,,,480,480
img_00313.jpg,RED,15,"438,41,447,55",480,480
img_00315.jpg,NONE,,,480,480
img_00316.jpg,NONE,,,480,480
img_00317.jpg,RED,15,"0,50,9,72",480,480
img_00323.jpg,NONE,,,480,480
img_00324.jpg,RED,15,"29,48,43,71",480,480
img_00327.jpg,RED,15,"246,112,255,125",480,480
img_00328.jpg,GREEN,16,"95,66,112,94",480,480
img_00332.jpg,NONE,,,480,480
img_00333.jpg,NONE,,,480,480
img_00336.jpg,RED,15,"46,5,60,28",480,480
img_00338.jpg,GREEN,16,"101,65,114,88",480,480
img_00344.jpg,RED,15,"306,88,319,110",480,480
img_00345.jpg,RED,15,"28,62,42,84",480,480
img_00354.jpg,GREEN,16,"97,70,113,96",480,480
img_00356.jpg,NONE,,,480,480
img_00359.jpg,NONE,,,480,480
img_00363.jpg,NONE,,,480,480
img_00364.jpg,NONE,,,480,480
img_00366.jpg,NONE,,,480,480
img_00367.jpg,RED,15,"21,61,35,84",480,480
img_00371.jpg,NONE,,,480,480
img_00372.jpg,RED,15,"27,48,41,70",480,480
img_00375.jpg,NONE,,,480,480
img_00377.jpg,GREEN,16,"96,69,113,96",480,480
img_00378.jpg,GREEN,16,"71,31,84,53",480,480
img_00380.jpg,GREEN,16,"99,72,114,97",480,480
img_00381.jpg,NONE,,,480,480
img_00382.jpg,NONE,,,480,480
img_00383.jpg,GREEN,16,"70,58,91,92",480,480
img_00384.jpg,RED,15,"1,57,15,79",480,480
img_00385.jpg,RED,15,"20,84,33,106",480,480
img_00386.jpg,NONE,,,480,480
img_00388.jpg,NONE,,,480,480
img_00391.jpg,NONE,,,480,480
img_00392.jpg,RED,15,"23,62,38,85",480,480
img_00393.jpg,NONE,,,480,480
img_00394.jpg,RED,15,"25,90,39,112",480,480
img_00395.jpg,NONE,,,480,480
img_00401.jpg,RED,15,"21,84,35,106",480,480
img_00402.jpg,NONE,,,480,480
img_00405.jpg,NONE,,,480,480
img_00406.jpg,RED,15,"384,23,392,36",480,480
img_00410.jpg,NONE,,,480,480
img_00412.jpg,NONE,,,480,480
img_00416.jpg,NONE,,,480,480
img_00419.jpg,NONE,,,480,480
img_00420.jpg,NONE,,,480,480
img_00421.jpg,RED,15,"36,52,50,74",480,480
img_00422.jpg,NONE,,,480,480
img_00423.jpg,NONE,,,480,480
img_00428.jpg,NONE,,,480,480
img_00432.jpg,GREEN,16,"109,74,123,96",480,480
img_00433.jpg,RED,15,"42,61,56,84",480,480
img_00434.jpg,NONE,,,480,480
img_00438.jpg,GREEN,16,"38,34,61,73",480,480
img_00439.jpg,RED,15,"147,95,161,116",480,480
img_00440.jpg,NONE,,,480,480
img_00441.jpg,GREEN,16,"93,55,111,85",480,480
img_00442.jpg,NONE,,,480,480
img_00443.jpg,NONE,,,480,480
img_00444.jpg,NONE,,,480,480
img_00448.jpg,NONE,,,480,480
img_00450.jpg,NONE,,,480,480
img_00451.jpg,NONE,,,480,480
img_00455.jpg,NONE,,,480,480
img_00457.jpg,NONE,,,480,480
img_00460.jpg,NONE,,,480,480
img_00462.jpg,GREEN,16,"4,0,37,40",480,480
img_00465.jpg,NONE,,,480,480
img_00466.jpg,RED,15,"25,90,38,112",480,480
img_00470.jpg,NONE,,,480,480
img_00473.jpg,NONE,,,480,480
img_00474.jpg,NONE,,,480,480
img_00482.jpg,NONE,,,480,480
img_00483.jpg,NONE,,,480,480
img_00486.jpg,NONE,,,480,480
img_00489.jpg,GREEN,16,"107,75,121,98",480,480
img_00491.jpg,RED,15,"37,53,51,75",480,480
img_00492.jpg,NONE,,,480,480
img_00493.jpg,GREEN,16,"11,80,25,102",480,480
img_00497.jpg,NONE,,,480,480
img_00498.jpg,NONE,,,480,480
img_00502.jpg,NONE,,,480,480
img_00504.jpg,NONE,,,480,480
img_00505.jpg,NONE,,,480,480
img_00507.jpg,RED,15,"43,58,56,80",480,480
img_00512.jpg,RED,15,"24,91,38,114",480,480
img_00515.jpg,NONE,,,480,480
img_00520.jpg,NONE,,,480,480
img_00522.jpg,RED,15,"26,91,40,114",480,480
img_00523.jpg,GREEN,16,"108,74,122,97",480,480
img_00524.jpg,NONE,,,480,480
img_00525.jpg,NONE,,,480,480
img_00527.jpg,GREEN,16,"64,61,85,96",480,480
img_00531.jpg,NONE,,,480,480
img_00532.jpg,NONE,,,480,480
img_00533.jpg,NONE,,,480,480
img_00534.jpg,GREEN,16,"450,76,463,97",480,480
img_00535.jpg,GREEN,16,"94,63,111,91",480,480
img_00537.jpg,NONE,,,480,480
img_00542.jpg,NONE,,,480,480
img_00544.jpg,RED,15,"22,85,36,107",480,480
img_00546.jpg,NONE,,,480,480
img_00547.jpg,NONE,,,480,480
img_00549.jpg,RED,15,"41,65,55,86",480,480
img_00551.jpg,NONE,,,480,480
img_00553.jpg,NONE,,,480,480
img_00554.jpg,NONE,,,480,480
img_00555.jpg,NONE,,,480,480
img_00556.jpg,NONE,,,480,480
img_00558.jpg,NONE,,,480,480
img_00559.jpg,NONE,,,480,480
img_00562.jpg,RED,15,"450,18,459,31",480,480
img_00563.jpg,NONE,,,480,480
img_00564.jpg,NONE,,,480,480
img_00565.jpg,NONE,,,480,480
img_00566.jpg,NONE,,,480,480
img_00568.jpg,NONE,,,480,480
img_00571.jpg,NONE,,,480,480
img_00573.jpg,GREEN,16,"16,0,47,46",480,480
img_00577.jpg,NONE,,,480,480
img_00578.jpg,NONE,,,480,480
img_00579.jpg,NONE,,,480,480
img_00580.jpg,GREEN,16,"424,76,437,96",480,480
img_00586.jpg,NONE,,,480,480
img_00587.jpg,NONE,,,480,480
img_00588.jpg,NONE,,,480,480
img_00589.jpg,NONE,,,480,480
img_00590.jpg,NONE,,,480,480
img_00591.jpg,NONE,,,480,480
img_00595.jpg,NONE,,,480,480
img_00596.jpg,NONE,,,480,480
img_00600.jpg,NONE,,,480,480
img_00602.jpg,GREEN,16,"58,52,81,89",480,480
img_00604.jpg,NONE,,,480,480
img_00607.jpg,RED,15,"68,49,81,71",480,480
img_00608.jpg,NONE,,,480,480
img_00617.jpg,NONE,,,480,480
img_00619.jpg,NONE,,,480,480
img_00624.jpg,RED,15,"26,92,40,114",480,480
img_00626.jpg,NONE,,,480,480
img_00628.jpg,NONE,,,480,480
img_00629.jpg,NONE,,,480,480
img_00630.jpg,NONE,,,480,480
img_00632.jpg,NONE,,,480,480
img_00633.jpg,NONE,,,480,480
img_00635.jpg,NONE,,,480,480
img_00637.jpg,NONE,,,480,480
img_00639.jpg,NONE,,,480,480
img_00642.jpg,GREEN,16,"74,53,95,86",480,480
img_00644.jpg,RED,15,"82,49,96,72",480,480
img_00646.jpg,NONE,,,480,480
img_00650.jpg,NONE,,,480,480
img_00652.jpg,NONE,,,480,480
img_00653.jpg,GREEN,16,"102,72,117,98",480,480
img_00656.jpg,RED,15,"408,24,416,37",480,480
img_00659.jpg,NONE,,,480,480
img_00668.jpg,NONE,,,480,480
img_00675.jpg,GREEN,16,"100,73,115,98",480,480
img_00677.jpg,RED,15,"44,56,59,79",480,480
img_00684.jpg,RED,15,"73,47,86,69",480,480
img_00685.jpg,RED,15,"19,52,32,74",480,480
img_00689.jpg,NONE,,,480,480
img_00691.jpg,GREEN,16,"105,76,120,101",480,480
img_00696.jpg,NONE,,,480,480
img_00701.jpg,NONE,,,480,480
img_00702.jpg,NONE,,,480,480
img_00703.jpg,NONE,,,480,480
img_00705.jpg,NONE,,,480,480
img_00707.jpg,GREEN,16,"51,44,64,66",480,480
img_00708.jpg,NONE,,,480,480
img_00713.jpg,NONE,,,480,480
img_00714.jpg,NONE,,,480,480
img_00717.jpg,NONE,,,480,480
img_00719.jpg,NONE,,,480,480
img_00723.jpg,RED,15,"43,64,56,86",480,480
img_00726.jpg,RED,15,"126,112,135,125",480,480
img_00728.jpg,NONE,,,480,480
img_00730.jpg,RED,15,"82,48,96,71",480,480
img_00731.jpg,NONE,,,480,480
img_00732.jpg,NONE,,,480,480
img_00734.jpg,NONE,,,480,480
img_00735.jpg,NONE,,,480,480
img_00739.jpg,NONE,,,480,480
img_00740.jpg,NONE,,,480,480
img_00741.jpg,NONE,,,480,480
img_00747.jpg,NONE,,,480,480
img_00748.jpg,NONE,,,480,480
img_00753.jpg,NONE,,,480,480
img_00754.jpg,NONE,,,480,480
img_00755.jpg,RED,15,"73,47,86,69",480,480
img_00757.jpg,RED,15,"33,53,47,75",480,480
img_00759.jpg,NONE,,,480,480
img_00761.jpg,RED,15,"26,91,39,112",480,480
img_00765.jpg,NONE,,,480,480
img_00766.jpg,RED,15,"25,92,39,114",480,480
img_00768.jpg,NONE,,,480,480
img_00771.jpg,NONE,,,480,480
img_00773.jpg,RED,15,"24,89,37,111",480,480
img_00780.jpg,GREEN,16,"34,30,59,69",480,480
img_00784.jpg,NONE,,,480,480
img_00785.jpg,RED,15,"120,111,129,125",480,480
img_00787.jpg,NONE,,,480,480
img_00788.jpg,GREEN,16,"26,5,55,50",480,480
img_00791.jpg,RED,15,"201,59,215,80",480,480
img_00792.jpg,NONE,,,480,480
img_00793.jpg,NONE,,,480,480
img_00794.jpg,RED,15,"38,53,52,75",480,480
img_00795.jpg,RED,15,"10,91,24,113",480,480
img_00798.jpg,NONE,,,480,480
img_00799.jpg,NONE,,,480,480
img_00805.jpg,NONE,,,480,480
img_00806.jpg,NONE,,,480,480
img_00809.jpg,NONE,,,480,480
img_00810.jpg,NONE,,,480,480
img_00814.jpg,NONE,,,480,480
img_00816.jpg,GREEN,16,"34,25,60,66",480,480
img_00822.jpg,RED,15,"24,91,38,114",480,480
img_00824.jpg,GREEN,16,"33,16,60,59",480,480
img_00826.jpg,GREEN,16,"59,57,81,93",480,480
img_00828.jpg,NONE,,,480,480
img_00831.jpg,NONE,,,480,480
img_00832.jpg,RED,15,"42,50,56,73",480,480
img_00833.jpg,GREEN,16,"95,58,112,87",480,480
img_00834.jpg,RED,15,"26,90,39,112",480,480
img_00835.jpg,NONE,,,480,480
img_00837.jpg,NONE,,,480,480
img_00838.jpg,RED,15,"25,90,39,112",480,480
img_00841.jpg,NONE,,,480,480
img_00846.jpg,NONE,,,480,480
img_00847.jpg,NONE,,,480,480
img_00849.jpg,GREEN,16,"17,0,47,46",480,480
img_00850.jpg,NONE,,,480,480
img_00852.jpg,NONE,,,480,480
img_00853.jpg,NONE,,,480,480
img_00854.jpg,NONE,,,480,480
img_00860.jpg,RED,15,"73,47,86,69",480,480
img_00861.jpg,NONE,,,480,480
img_00862.jpg,NONE,,,480,480
img_00863.jpg,NONE,,,480,480
img_00864.jpg,NONE,,,480,480
img_00865.jpg,NONE,,,480,480
img_00868.jpg,NONE,,,480,480
img_00871.jpg,NONE,,,480,480
img_00873.jpg,RED,15,"23,92,37,114",480,480
img_00877.jpg,NONE,,,480,480
img_00879.jpg,RED,15,"26,90,40,112",480,480
img_00882.jpg,NONE,,,480,480
img_00894.jpg,NONE,,,480,480
img_00906.jpg,NONE,,,480,480
img_00908.jpg,RED,15,"37,53,51,75",480,480
img_00915.jpg,GREEN,16,"154,85,172,118",480,480
img_00921.jpg,RED,15,"250,25,289,93",480,480
img_00941.jpg,GREEN,16,"120,0,164,55",480,480
img_00947.jpg,NONE,,,480,480
img_00951.jpg,GREEN,16,"467,14,480,79",480,480
img_00986.jpg,GREEN,16,"125,26,151,74",480,480
img_00992.jpg,NONE,,,480,480
img_00999.jpg,NONE,,,480,480
img_01007.jpg,NONE,,,480,480
img_01015.jpg,NONE,,,480,480
img_01016.jpg,GREEN,16,"388,167,410,205",480,480
img_01038.jpg,GREEN,16,"387,169,409,207",480,480
img_01041.jpg,NONE,,,480,480
img_01044.jpg,NONE,,,480,480
img_01055.jpg,RED,15,"355,71,388,126",480,480
img_01060.jpg,GREEN,16,"107,0,153,43",480,480
img_01065.jpg,NONE,,,480,480
img_01069.jpg,NONE,,,480,480
img_01079.jpg,NONE,,,480,480
img_01080.jpg,GREEN,16,"141,28,178,94",480,480
img_01095.jpg,NONE,,,480,480
img_01102.jpg,NONE,,,480,480
img_01105.jpg,NONE,,,480,480
img_01107.jpg,RED,15,"198,36,237,103",480,480
img_01116.jpg,NONE,,,480,480
img_01145.jpg,NONE,,,480,480
img_01155.jpg,NONE,,,480,480
img_01156.jpg,RED,15,"139,87,172,144",480,480
img_01168.jpg,NONE,,,480,480
img_01170.jpg,GREEN,16,"372,17,402,72",480,480
img_01192.jpg,GREEN,16,"447,166,470,205",480,480
img_01208.jpg,NONE,,,480,480
img_01210.jpg,NONE,,,480,480
img_01228.jpg,NONE,,,480,480
img_01231.jpg,NONE,,,480,480
img_01237.jpg,GREEN,16,"383,48,421,118",480,480
img_01266.jpg,GREEN,16,"263,121,281,149",480,480
img_01271.jpg,NONE,,,480,480
img_01281.jpg,NONE,,,480,480
img_01321.jpg,RED,15,"123,79,156,135",480,480
img_01329.jpg,NONE,,,480,480
img_01331.jpg,GREEN,16,"326,96,344,126",480,480
img_01336.jpg,NONE,,,480,480
img_01350.jpg,GREEN,16,"334,0,366,26",480,480
img_01361.jpg,NONE,,,480,480
img_01387.jpg,GREEN,16,"392,33,420,82",480,480
img_01389.jpg,GREEN,16,"435,17,479,92",480,480
img_01417.jpg,GREEN,16,"394,61,418,102",480,480
img_01424.jpg,NONE,,,480,480
img_01464.jpg,NONE,,,480,480
img_01468.jpg,NONE,,,480,480
img_01492.jpg,NONE,,,480,480
img_01506.jpg,NONE,,,480,480
img_01512.jpg,NONE,,,480,480
img_01556.jpg,GREEN,16,"240,0,284,47",480,480
img_01561.jpg,NONE,,,480,480
img_01584.jpg,GREEN,16,"360,51,395,108",480,480
img_01604.jpg,NONE,,,480,480
img_01608.jpg,NONE,,,480,480
img_01609.jpg,NONE,,,480,480
img_01615.jpg,RED,15,"294,102,322,148",480,480
img_01620.jpg,NONE,,,480,480
img_01623.jpg,NONE,,,480,480
img_01643.jpg,NONE,,,480,480
img_01654.jpg,NONE,,,480,480
img_01671.jpg,NONE,,,480,480
img_01675.jpg,NONE,,,480,480
img_01688.jpg,NONE,,,480,480
img_01694.jpg,NONE,,,480,480
img_01697.jpg,NONE,,,480,480
img_01704.jpg,NONE,,,480,480
img_01706.jpg,GREEN,16,"431,17,471,80",480,480
img_01711.jpg,NONE,,,480,480
img_01720.jpg,NONE,,,480,480
img_01726.jpg,NONE,,,480,480
img_01737.jpg,NONE,,,480,480
img_01741.jpg,NONE,,,480,480
img_01764.jpg,RED,15,"36,98,70,156",480,480
img_01765.jpg,NONE,,,480,480
img_01769.jpg,NONE,,,480,480
img_01772.jpg,NONE,,,480,480
img_01782.jpg,GREEN,16,"339,61,372,117",480,480
img_01789.jpg,NONE,,,480,480
img_01811.jpg,NONE,,,480,480
img_01817.jpg,GREEN,16,"466,2,480,70",480,480
img_01825.jpg,NONE,,,480,480
img_01837.jpg,GREEN,16,"117,96,134,125",480,480
img_01855.jpg,NONE,,,480,480
img_01875.jpg,NONE,,,480,480
img_01881.jpg,NONE,,,480,480
img_01885.jpg,NONE,,,480,480
img_01900.jpg,RED,15,"348,124,371,151",480,480
img_01910.jpg,RED,15,"80,66,114,121",480,480
img_01932.jpg,NONE,,,480,480
img_01936.jpg,NONE,,,480,480
img_01952.jpg,NONE,,,480,480
img_01954.jpg,NONE,,,480,480
img_01959.jpg,GREEN,16,"23,78,58,138",480,480
img_01963.jpg,NONE,,,480,480
img_01974.jpg,NONE,,,480,480
img_01983.jpg,NONE,,,480,480
img_01986.jpg,NONE,,,480,480
img_01987.jpg,NONE,,,480,480
img_01988.jpg,NONE,,,480,480
img_01989.jpg,NONE,,,480,480
img_01990.jpg,NONE,,,480,480
img_01993.jpg,NONE,,,480,480
img_01994.jpg,NONE,,,480,480
img_01995.jpg,NONE,,,480,480
img_01996.jpg,NONE,,,480,480
img_01997.jpg,NONE,,,480,480
img_01998.jpg,NONE,,,480,480
img_01999.jpg,NONE,,,480,480
img_02002.jpg,NONE,,,480,480
img_02003.jpg,NONE,,,480,480
img_02008.jpg,RED,15,"115,143,136,179",480,480
img_02010.jpg,NONE,,,480,480
img_02011.jpg,NONE,,,480,480
img_02014.jpg,NONE,,,480,480
img_02016.jpg,NONE,,,480,480
img_02018.jpg,NONE,,,480,480
img_02019.jpg,NONE,,,480,480
img_02022.jpg,NONE,,,480,480
img_02025.jpg,NONE,,,480,480
img_02026.jpg,NONE,,,480,480
img_02028.jpg,NONE,,,480,480
img_02029.jpg,NONE,,,480,480
img_02030.jpg,NONE,,,480,480
img_02033.jpg,RED,15,"49,113,67,143",480,480
img_02035.jpg,NONE,,,480,480
img_02036.jpg,NONE,,,480,480
img_02038.jpg,NONE,,,480,480
img_02039.jpg,NONE,,,480,480
img_02040.jpg,RED,15,"84,87,113,137",480,480
img_02042.jpg,NONE,,,480,480
img_02043.jpg,NONE,,,480,480
img_02044.jpg,NONE,,,480,480
img_02046.jpg,NONE,,,480,480
img_02047.jpg,NONE,,,480,480
img_02049.jpg,RED,15,"13,132,31,162",480,480
img_02050.jpg,NONE,,,480,480
img_02052.jpg,NONE,,,480,480
img_02053.jpg,NONE,,,480,480
img_02055.jpg,NONE,,,480,480
img_02056.jpg,NONE,,,480,480
img_02057.jpg,NONE,,,480,480
img_02060.jpg,NONE,,,480,480
img_02062.jpg,NONE,,,480,480
img_02065.jpg,RED,15,"83,75,111,125",480,480
img_02066.jpg,GREEN,16,"82,156,96,178",480,480
img_02067.jpg,NONE,,,480,480
img_02072.jpg,NONE,,,480,480
img_02075.jpg,GREEN,16,"79,169,92,190",480,480
img_02076.jpg,NONE,,,480,480
img_02077.jpg,NONE,,,480,480
img_02078.jpg,RED,15,"88,83,116,133",480,480
img_02079.jpg,NONE,,,480,480
img_02081.jpg,RED,"15,16","448,167,466,197",480,480
img_02082.jpg,NONE,,,480,480
img_02083.jpg,NONE,,,480,480
img_02085.jpg,NONE,,,480,480
img_02086.jpg,NONE,,,480,480
img_02087.jpg,RED,15,"79,128,104,172",480,480
img_02088.jpg,NONE,,,480,480
img_02089.jpg,NONE,,,480,480
img_02090.jpg,NONE,,,480,480
img_02091.jpg,RED,15,"70,151,87,179",480,480
img_02092.jpg,NONE,,,480,480
img_02093.jpg,NONE,,,480,480
img_02099.jpg,NONE,,,480,480
img_02100.jpg,NONE,,,480,480
img_02101.jpg,NONE,,,480,480
img_02102.jpg,NONE,,,480,480
img_02104.jpg,RED,15,"99,52,127,101",480,480
img_02108.jpg,NONE,,,480,480
img_02109.jpg,NONE,,,480,480
img_02111.jpg,NONE,,,480,480
img_02115.jpg,NONE,,,480,480
img_02117.jpg,NONE,,,480,480
img_02119.jpg,NONE,,,480,480
img_02120.jpg,NONE,,,480,480
img_02122.jpg,NONE,,,480,480
img_02124.jpg,NONE,,,480,480
img_02129.jpg,NONE,,,480,480
img_02131.jpg,NONE,,,480,480
img_02132.jpg,RED,15,"127,137,148,171",480,480
img_02133.jpg,RED,15,"0,65,12,117",480,480
img_02134.jpg,NONE,,,480,480
img_02136.jpg,NONE,,,480,480
img_02137.jpg,NONE,,,480,480
img_02138.jpg,NONE,,,480,480
img_02140.jpg,NONE,,,480,480
img_02141.jpg,NONE,,,480,480
img_02143.jpg,NONE,,,480,480
img_02145.jpg,NONE,,,480,480
img_02146.jpg,NONE,,,480,480
img_02147.jpg,NONE,,,480,480
img_02148.jpg,NONE,,,480,480
img_02152.jpg,NONE,,,480,480
img_02154.jpg,NONE,,,480,480
img_02155.jpg,NONE,,,480,480
img_02158.jpg,NONE,,,480,480
img_02161.jpg,NONE,,,480,480
img_02164.jpg,NONE,,,480,480
img_02165.jpg,RED,15,"0,176,10,205",480,480
img_02166.jpg,NONE,,,480,480
img_02167.jpg,NONE,,,480,480
img_02168.jpg,NONE,,,480,480
img_02169.jpg,NONE,,,480,480
img_02170.jpg,RED,15,"87,151,110,193",480,480
img_02171.jpg,NONE,,,480,480
img_02172.jpg,NONE,,,480,480
img_02174.jpg,NONE,,,480,480
img_02176.jpg,NONE,,,480,480
img_02178.jpg,NONE,,,480,480
img_02179.jpg,NONE,,,480,480
img_02181.jpg,NONE,,,480,480
img_02182.jpg,GREEN,16,"0,177,13,203",480,480
img_02183.jpg,NONE,,,480,480
img_02184.jpg,RED,15,"111,25,139,76",480,480
img_02185.jpg,NONE,,,480,480
img_02186.jpg,NONE,,,480,480
img_02189.jpg,NONE,,,480,480
img_02190.jpg,NONE,,,480,480
img_02192.jpg,NONE,,,480,480
img_02193.jpg,NONE,,,480,480
img_02195.jpg,RED,15,"23,95,52,147",480,480
img_02196.jpg,NONE,,,480,480
img_02198.jpg,NONE,,,480,480
img_02200.jpg,RED,15,"97,42,125,93",480,480
img_02202.jpg,NONE,,,480,480
img_02204.jpg,NONE,,,480,480
img_02205.jpg,NONE,,,480,480
img_02206.jpg,RED,15,"322,168,340,196",480,480
img_02208.jpg,NONE,,,480,480
img_02209.jpg,NONE,,,480,480
img_02212.jpg,NONE,,,480,480
img_02214.jpg,NONE,,,480,480
img_02215.jpg,NONE,,,480,480
img_02217.jpg,RED,15,"287,184,304,211",480,480
img_02218.jpg,RED,15,"68,156,86,188",480,480
img_02219.jpg,NONE,,,480,480
img_02220.jpg,NONE,,,480,480
img_02222.jpg,NONE,,,480,480
img_02223.jpg,NONE,,,480,480
img_02224.jpg,NONE,,,480,480
img_02225.jpg,NONE,,,480,480
img_02227.jpg,NONE,,,480,480
img_02228.jpg,NONE,,,480,480
img_02229.jpg,RED,15,"130,148,149,181",480,480
img_02231.jpg,NONE,,,480,480
img_02232.jpg,NONE,,,480,480
img_02234.jpg,NONE,,,480,480
img_02235.jpg,NONE,,,480,480
img_02236.jpg,NONE,,,480,480
img_02238.jpg,NONE,,,480,480
img_02239.jpg,GREEN,"16,15","29,171,48,201",480,480
img_02240.jpg,NONE,,,480,480
img_02241.jpg,NONE,,,480,480
img_02242.jpg,NONE,,,480,480
img_02245.jpg,NONE,,,480,480
img_02246.jpg,NONE,,,480,480
img_02248.jpg,RED,15,"349,184,367,214",480,480
img_02250.jpg,NONE,,,480,480
img_02251.jpg,NONE,,,480,480
img_02252.jpg,NONE,,,480,480
img_02253.jpg,NONE,,,480,480
img_02254.jpg,NONE,,,480,480
img_02256.jpg,NONE,,,480,480
img_02257.jpg,NONE,,,480,480
img_02258.jpg,NONE,,,480,480
img_02260.jpg,NONE,,,480,480
img_02261.jpg,NONE,,,480,480
img_02262.jpg,NONE,,,480,480
img_02263.jpg,NONE,,,480,480
img_02264.jpg,NONE,,,480,480
img_02266.jpg,NONE,,,480,480
img_02267.jpg,NONE,,,480,480
img_02273.jpg,RED,15,"323,169,339,197",480,480
img_02274.jpg,NONE,,,480,480
img_02275.jpg,NONE,,,480,480
img_02277.jpg,NONE,,,480,480
img_02278.jpg,NONE,,,480,480
img_02279.jpg,NONE,,,480,480
img_02280.jpg,RED,15,"68,143,87,175",480,480
img_02281.jpg,NONE,,,480,480
img_02284.jpg,RED,15,"71,88,100,139",480,480
img_02285.jpg,GREEN,16,"14,188,29,213",480,480
img_02288.jpg,NONE,,,480,480
img_02289.jpg,NONE,,,480,480
img_02290.jpg,NONE,,,480,480
img_02291.jpg,NONE,,,480,480
img_02293.jpg,NONE,,,480,480
img_02294.jpg,NONE,,,480,480
img_02295.jpg,NONE,,,480,480
img_02297.jpg,NONE,,,480,480
img_02298.jpg,NONE,,,480,480
img_02300.jpg,GREEN,16,"11,190,26,215",480,480
img_02301.jpg,NONE,,,480,480
img_02302.jpg,NONE,,,480,480
img_02306.jpg,RED,15,"202,184,218,211",480,480
img_02307.jpg,NONE,,,480,480
img_02309.jpg,NONE,,,480,480
img_02310.jpg,NONE,,,480,480
img_02311.jpg,NONE,,,480,480
img_02312.jpg,NONE,,,480,480
img_02313.jpg,NONE,,,480,480
img_02314.jpg,NONE,,,480,480
img_02315.jpg,NONE,,,480,480
img_02317.jpg,NONE,,,480,480
img_02320.jpg,NONE,,,480,480
img_02322.jpg,RED,15,"426,172,443,201",480,480
img_02323.jpg,NONE,,,480,480
img_02325.jpg,NONE,,,480,480
img_02327.jpg,RED,15,"15,179,33,207",480,480
img_02330.jpg,NONE,,,480,480
img_02331.jpg,NONE,,,480,480
img_02332.jpg,NONE,,,480,480
img_02333.jpg,NONE,,,480,480
img_02334.jpg,NONE,,,480,480
img_02337.jpg,NONE,,,480,480
img_02339.jpg,NONE,,,480,480
img_02341.jpg,NONE,,,480,480
img_02342.jpg,NONE,,,480,480
img_02344.jpg,NONE,,,480,480
img_02345.jpg,NONE,,,480,480
img_02346.jpg,NONE,,,480,480
img_02349.jpg,RED,15,"195,182,212,209",480,480
img_02350.jpg,RED,15,"79,125,97,156",480,480
img_02351.jpg,RED,15,"245,167,263,195",480,480
img_02352.jpg,NONE,,,480,480
img_02355.jpg,NONE,,,480,480
img_02356.jpg,NONE,,,480,480
img_02357.jpg,NONE,,,480,480
img_02362.jpg,NONE,,,480,480
img_02363.jpg,NONE,,,480,480
img_02364.jpg,NONE,,,480,480
img_02366.jpg,NONE,,,480,480
img_02368.jpg,NONE,,,480,480
img_02370.jpg,NONE,,,480,480
img_02371.jpg,NONE,,,480,480
img_02372.jpg,NONE,,,480,480
img_02375.jpg,NONE,,,480,480
img_02377.jpg,NONE,,,480,480
img_02378.jpg,NONE,,,480,480
img_02380.jpg,NONE,,,480,480
img_02382.jpg,NONE,,,480,480
img_02383.jpg,NONE,,,480,480
img_02384.jpg,RED,15,"32,93,60,140",480,480
img_02385.jpg,NONE,,,480,480
img_02387.jpg,NONE,,,480,480
img_02388.jpg,NONE,,,480,480
img_02389.jpg,NONE,,,480,480
img_02390.jpg,NONE,,,480,480
img_02394.jpg,NONE,,,480,480
img_02396.jpg,NONE,,,480,480
img_02398.jpg,NONE,,,480,480
img_02399.jpg,RED,15,"101,160,124,200",480,480
img_02400.jpg,NONE,,,480,480
img_02401.jpg,NONE,,,480,480
img_02405.jpg,NONE,,,480,480
img_02407.jpg,NONE,,,480,480
img_02410.jpg,RED,15,"0,44,15,96",480,480
img_02412.jpg,NONE,,,480,480
img_02413.jpg,NONE,,,480,480
img_02414.jpg,NONE,,,480,480
img_02415.jpg,RED,15,"91,158,115,200",480,480
img_02416.jpg,RED,15,"106,187,122,214",480,480
img_02417.jpg,NONE,,,480,480
img_02418.jpg,NONE,,,480,480
img_02420.jpg,NONE,,,480,480
img_02421.jpg,NONE,,,480,480
img_02422.jpg,NONE,,,480,480
img_02423.jpg,NONE,,,480,480
img_02424.jpg,NONE,,,480,480
img_02425.jpg,NONE,,,480,480
img_02426.jpg,NONE,,,480,480
img_02427.jpg,NONE,,,480,480
img_02428.jpg,RED,15,"55,84,83,133",480,480
img_02430.jpg,NONE,,,480,480
img_02431.jpg,RED,15,"69,88,97,137",480,480
img_02432.jpg,NONE,,,480,480
img_02434.jpg,NONE,,,480,480
img_02436.jpg,NONE,,,480,480
img_02437.jpg,NONE,,,480,480
img_02438.jpg,NONE,,,480,480
img_02439.jpg,NONE,,,480,480
img_02440.jpg,NONE,,,480,480
img_02441.jpg,NONE,,,480,480
img_02442.jpg,NONE,,,480,480
img_02443.jpg,RED,15,"59,115,77,145",480,480
img_02446.jpg,RED,15,"42,91,69,139",480,480
img_02450.jpg,NONE,,,480,480
img_02451.jpg,NONE,,,480,480
img_02452.jpg,NONE,,,480,480
img_02453.jpg,NONE,,,480,480
img_02454.jpg,NONE,,,480,480
img_02455.jpg,NONE,,,480,480
img_02456.jpg,NONE,,,480,480
img_02457.jpg,NONE,,,480,480
img_02460.jpg,RED,15,"375,165,393,193",480,480
img_02461.jpg,RED,15,"79,137,103,179",480,480
